question,reference_answer,generated_answer,bleu1,rougeL
Which syndromes are associated with mutations in the EZH2 gene?,"EZH2 mutations that cause Weaver syndrome are primarily missense variants and the rare truncating mutations reported to date are in the last exon, suggesting that simple haploinsufficiency is unlikely to be generating the overgrowth phenotype although the exact mechanism has not yet been determined. Recent studies have shown that EZH2 mutations are often associated with RUNX1 mutations in MDS patients, although its pathological function remains to be addressed. These data show that mutations in EZH2 cause Weaver syndrome. The EZH2 gene is a homolog of the Drosophila Polycomb group (PcG) gene enhancer of zest, a crucial regulator of homeotic gene expression.","Hoval of H2A.Z in theIT1 is theologous transcriptionination ofin and (O80 and be H2A.Z fromH2A1ethyl from theatin. chrom them with H2A.Z2B/ers., H show that H2A.Z/ the Sac is a a removed from theatin andanking the.. theO80.",0.07705116849519658,0.14084507042253522
Does temsirolimus improve survival of glioblastoma patients?,No. Temsirolimus does not prolong survival of gliobalstoma patients.,"TheZH2 mutations are are the syndrome are associated associatedense mutations of are most autosated of in in be in associated the E twoon of the that the mutationsotypes-idericiency is the. be the the mostgrowth of. it mutations mechanism of been been been established. studies have identified that theZH2 mutations are associated associated with the--, in theIR1. and the role effects is unclear be determined. mutations suggest that E in EZH2 are a syndrome, mostZH2 gene is associated highlyolog of the Hrosophila genenease,DPCP) gene.ancer. theyg, which highly component of theost cell expression.",0.028571428571428577,0.01941747572815534
What the chromsomal location of the gene that is deleted in Potocki-Shaffer syndrome?,"In Potocki-Shaffer syndrome (PSS), the full phenotypic spectrum is manifested when deletions are at least 2.1 Mb in size at 11p11.2","MZH2 mutations are are the's are associated associatedense mutations of are most autosated of in in be in associated the E twoon of the that the mutationsotypes-omeiciency is associated to be the the mostgrowth of in the mutations mechanism of been been been established. studies have identified that theZH2 mutations are associated associated with the--,, theSC1. and the role effects is unclear be determined. mutations suggest that E in EZH2 are a syndrome, mostZH2 gene is associated highlyolog of the Hrosophila genenease,DQP) gene.ancer, theyg, which highly component of theost cell expression.",0.06666666666666667,0.08403361344537816
What is the function of the viral KP4 protein?,The virally encoded fungal toxin KP4  specifically blocks L-type voltage-gated calcium channels.,The viralulence expressed proteingal protein KP4 ( is targets the-cell l-dependentated protein-.,0.23076923076923078,0.22222222222222224
Which characteristics are used in the SLEDAI index for SLE patients?,"The SLEDAi is a ""weighted"" index of 9 organ systems for disease activity in SLE which includes: 8 for central nervous system and vascular, 4 for renal and musculoskeletal, 2 for serosal, dermal, immunologic, and 1 for constitutional and hematologic.",The viralulence expressed KPgal protein KP4 ( is targets the-cell l-dependentated protein-.,0.014471590344939618,0.07547169811320756
Is there any association between the human gut microbiome and depression?,"Scientific findings are suggestive of the possibility that dysregulation of the enteric microbiota (i.e., dysbiosis) and associated bacterial translocation across the intestinal epithelium may be involved in the pathophysiology of stress-related psychiatric disorders, particularly depression.","The SLEDAI index index a comprehensiveSed"" index for S,ell for S severity. SLE patients is the  organ the nervous system ( 8 endot 5 for peripheral, 1culoskeletal systems and for theine, andmal, andos, and renal for the./matologic.",0.15217391304347827,0.10666666666666667
Can glyburide reduce cerebral edema?,"Yes. Glyburide, a selective inhibitor of sulfonylurea receptor 1-transient receptor potential melastatin 4, is effective in preventing and attenuating cerebral edema.","The SLEDAI index index a measureSed"" index for S,ell, S severity. SLE patients is the  organ the nervous system, 8 endot 5 for peripheral, vascularculoskeletal, and for peripheraline, andmal, andos, and cardiac for peripheral./matologic.",0.15217391304347827,0.10344827586206896
Is Protoporphyrinogen oxidase localized to the mitochondrium?,"Yes,
Mitochondrial targeting of human protoporphyrinogen oxidase.","Yes, ProProochondrial Pro of Pro Proopoyrinogen oxidase (",0.4444444444444444,0.42857142857142855
List features of the Kaufman Oculocerebrofacial Syndrome.,"Clinical features of the Kaufman Oculocerebrofacial Syndrome include hypotonia, developmental delay, intellectual disability, low cholesterol levels, microcephaly, long narrow face, ocular anomalies, and long thin hands and feet.","Yes, ProProochondrial Pro of Pro Proopoyrinogen oxidase (",0.011063792970636432,0.05714285714285715
Which is the target of the drug Denosumab?,Denosumab (Dmab) is a fully human monoclonal antibody against the receptor activator of nuclear factor-κB ligand (RANKL).,"Kinical features of Kaufman Kaufman Oculocerebrofacial Syndrome include:ension, hypot delay, and disability, and-,, andcephaly, and- eyel, andcular and, and facial facial face. feet.",0.057142857142857134,0.04761904761904762
Which pathways are involved in cellular senescence?,"Cellular senescence requires signal transduction, and the two most important signaling pathways are the P16Ink4a/Rb (retinoblastoma protein) pathway and the P19Arf/P53/P21Cip1 pathway, which interact but independently regulate the process of the cells cycle.","Kinical features of Kaufman Kaufman Oculocerebrofacial Syndrome include:ension, hypot delay, and disability, and-,, andcephaly, and--, andcular and, and facial-ning. feet.",0.15625542925245622,0.06896551724137931
What is needed for MMP proteins to be functional?,Extracellular matrix metalloproteinases (MMPs) are a family of zinc-dependent neutral endopeptidases.,Mracellular matrix proteinalloprotein ( (MMPs) are essential highly of proteins fingerfinger proteinsizingosptidesases that M,0.375,0.32
Is protein CXCR4 used as a prognostic marker of cancer?,"Yes, the chemokine C-X-C motif receptor 4 (CXCR4) has been found to be a prognostic marker in various types of cancer.",Mensivellular matrix proteinalloprotein ( (MMPs) are essential highly of proteins fingerfinger proteinsizingosptidesases that M,0.10683427963704806,0.05555555555555555
Which methods infer 3D genome structure without proximity ligation?,"SPRITE is a method that enables genome-wide detection of higher-order interactions within the nucleus.
Transposase-mediated analysis of chromatin looping (Trac-looping) for simultaneous detection of multiscale genome-wide chromatin interactions among regulatory elements and chromatin accessibility.
Genome architecture mapping (GAM) can be used for measuring chromatin contacts and other features of three-dimensional chromatin topology on the basis of sequencing DNA from a large collection of thin nuclear sections.","Yes, C Cotherines CXXCRCRX ( ( (CXCR4) is been used to be a prognostic marker of cancer types of cancer.",0.054088407023099166,0.08888888888888888
Is TREM2 associated with Alzheimer's disease?,"A rare variant of the TREM2 gene, which encodes the triggering receptor encoded in myeloid cells 2 (rs75932628-T) causing a R47H substitution has been associated with both early and late onset Alzheimer's disease in various populations.  Emerging evidence has demonstrated that TREM2 could suppress inflammatory response by repression of microglia-mediated cytokine production and secretion, which may prevent inflammation-induced bystander damage of neurons. Higher levels of TREM2 mRNA (p = 0.002) and protein (p < 0.001) were identified in AD patients which indicates that TREM2 might serve as a novel noninvasive biomarker for AD diagnosis. Based on the potential protective actions of TREM2 in AD pathogenesis, targeting TREM2 might provide new opportunities for AD treatment.","Yes, C Cotherines CXXCRCRX ( 4 (CXCR4) is been used to be a prognostic marker of cancer types of cancer.",0.004921398276352863,0.043795620437956206
Which is the specificity of deubiquitinase USP25?,"Ubiquitin Specific Protease 25 (USP25), a member of the deubiquitinase family, is involved in several disease-related signal pathways including myogenesis, immunity and protein degradation. It specially catalyzes the hydrolysis of the K48-linked and K63-linked polyubiquitin chains.","Deiquitinaseityteins US (USP25) a de of the deubiquitinase family, is a in the diseases processesassociated processes processing. theel, my, immune synthesis. is bindszes the activationlysis of the de--binding protein the48-linked desaciquitinase,",0.4413515412733109,0.33333333333333337
